externalId,name,quantity,category,roomId,boxId,barcode,notes,tags,currencyCode,purchasePrice,purchaseDate,warrantyExpiryDate,warrantyProvider,warrantyType,warrantyValue,warrantyRecurringInterval,createdAt,updatedAt
IE481 9919,"CONTAINER,URINE COLLECTION,24 HR,3000ML,PLSTC,AMBER,WHT CAP",,,2C,P05R01B01,IE481 9919,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 10250,"SYRINGE,1CC,LUER LOCK",,,2C,P03R07B05,IE481 10250,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 10931,"TAPE,MEDICAL,PAPER,1IN X 10YD,MICROPORE,HYPOALLERGENIC,WHT",,,2C,P02R05B05,IE481 10931,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 10932,"TAPE,MEDICAL,PAPER,2IN X 10YD,MICROPORE,HYPOALLERGENIC,WHT",,,2C,P02R05B04,IE481 10932,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 10934,"SYRINGE,W/O NEEDLE,CAPACITY 5ML,LL TIP,DISP,STER,BOLD SCALE",,,2C,P03R07B03,IE481 10934,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 10936,"SYRINGE,W/O NEEDLE,CAPACITY 20ML,LL TIP,DISP,STER,PLSTC",,,2C,P03R06B08,IE481 10936,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 10938,"CUP,MEDICINE,PLSTC,1OZ,GRADUATED 1-8 DRAMS,LTX-FREE,DISP",,,2C,P06R05B06,IE481 10938,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 12075,"ADAPTER,BLOOD TRANSFER LUER,MULTI SAMPLE,LTX-FREE,STER",,,2C,P03R06B02,IE481 12075,Notes,Golf Pencil,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 12112,"PLUG,PROTECTION,EAR",,,2C,P04R03B05,IE481 12112,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 12205,"PAD,SANITARY,MATERNITY,3 X 11IN,W/ADH STRIP,NON-STER",,,2C,P04R05B03,IE481 12205,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 12562,"TOOTHBRUSH,STRAIGHT,ADULT SIZE,6 INCH",,,2C,P04R07B01,IE481 12562,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 13308,"DRESSING,CA ALGINATE,4 X 4IN,PAD,RESTORE,STER",,,2C,P02R04B03,IE481 13308,Notes,Ref 529937,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 13310,"KIT,IV START,BIOCLUSIVE 2 X 3IN DRSNG,CHLORAPREP APPLICATOR",,,2C,P03R08B01,IE481 13310,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 13492,"COMB,HAIR,PLASTIC,BLACK,7IN",,,2C,P04R04B06,IE481 13492,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 14527,"TUBE,NG,SALEM SUMP,16FR,L 48IN,PVC,5-IN-1 CONN / CAPPING SYS",,,2C,P01R03B02,IE481 14527,Notes,Ref 8888266130,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 14528,"TUBE,NG,SALEM SUMP,18FR,L 48IN,PVC,5-IN-1 CONN / CAPPING SYS",,,2C,P01R03B01,IE481 14528,Notes,Ref 8888266148,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 15063,"TAMPON,CARDBOARD SLEEVE,TAMPAX",,,2C,P04R05B02,IE481 15063,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 15911,"BARRIER RING,OSTOMY,SYNTHETIC,FLEX,TAPE COLLAR,2IN ID,ADAPT",,,2C,P05R02B01,IE481 15911,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 16101,"WAFER,OSTOMY,NEW IMAGE,2-PIECE,CUT TO FIT,SQ,FLEX,RED",,,2C,P05R02B05,IE481 16101,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 16466,"STRAP,CATH,LEG,FABRIC,VELCRO CLOSURE,UNIV,2IN WIDE,ADULT",,,2C,P05R04B02,IE481 16466,Notes,Leg Strap; Hold-n-Place Leg Band Foley Cath Tube Holder,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 16927,"LANCET,SAFETY,1.8MM,21GA",,,2C,P07R01B02,IE481 16927,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 17204,"BAG,URINE COLLECTION,T.U.R.P,4000ML,STER,LTX,TUBING 54IN",,,2C,P05R06B02,IE481 17204,Notes,Bard,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 17597,"ELECTRODE,EKG,RESTING,CONDUCTIVE GEL,TAB TYPE,RADIOLUCENT",,,2C,P07R02B04,IE481 17597,Notes,Kendall 5400 Diagnostic Tab Electrode,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 17853,"SET,CATH SECURING,PICC,STATLOCK PLUS,TUBING,HINGED CLOSURE",,,2C,P03R03B03,IE481 17853,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 18141,"DRESSING,GEN USE,ISLAND,4 X 4IN,STER,LTX-FREE,ADH",,,2C,P02R03B06,IE481 18141,Notes,DeRoyal Covaderm Ref 46-001 OR Tefla Ref 7540,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 18677,"NEEDLE,HYPO,16GA X 1 1/2IN,REG BEVEL,STER,LUER-LOK,PLSTC HUB",,,2C,P03R04B03,IE481 18677,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 18827,"HOLDER,TRACHEOSTOMY TUBE,ADULT,HOOK AND LOOP TAB,ADJ NECK",,,2C,P01R04B05,IE481 18827,Notes,Neck Strap; Dale 240 Blue,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 18932,"DRESSING,TRANSPARENT,PICTURE FRAME STYLE,FILM,2 3/8 X 2.75IN",,,2C,P02R04B07,IE481 18932,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19113,"SOLUTION,PATIENT PREP,4% CHG,120ML,BOTTLE,SURG SCRUB,STER",,,2C,,IE481 19113,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19144,"CATH,URETHRAL,FOLEY,22FR,3-WAY,5CC BLN,LTX,LUBRICATED,STER",,,2C,P05R03B05,IE481 19144,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19551,"BANDAGE,ELASTIC,4IN X 5YD,LTX-FREE,POLYESTER/COTTON,BEIGE",,,2C,P02R02B01,IE481 19551,Notes,Ace Bandage,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19552,"BANDAGE,ELASTIC,6IN X 5YD,LTX-FREE,POLYESTER/COTTON,MATRIX",,,2C,P02R02B02,IE481 19552,Notes,Ace Bandage,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19651,"STOCKING,COMPRESSION,THIGH HI,MED LONG,19MM HG,WHT",,,2C,P07R04B02,IE481 19651,Notes,Pantyhose,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19652,"STOCKING,COMPRESSION,THIGH HI,LG LONG,19MM HG,WHT",,,2C,P07R04B03,IE481 19652,Notes,Pantyhose,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19676,"CATH,IV,18GA NEEDLE,L 1 1/4IN,RADIOPAQUE,SAFETY GUARD,WINGED",,,2C,P03R04B07,IE481 19676,Notes,Long Grn Bar; Long Green Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19677,"CATH,IV,PROTECTIV PLUS,20GA NEEDLE,L 1 1/4IN,RADIOPAQUE,PINK",,,2C,P03R04B06,IE481 19677,Notes,Long P Bar; Long Pink Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19678,"CATH,IV,PROTECTIV PLUS,22GA NEEDLE,L 1IN,RADIOPAQUE,BLU,STER",,,2C,P03R04B05,IE481 19678,Notes,Long Blu Bar; Long Blue Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19845,"DRESSING,FOAM,4 X 4IN,SQ,WATERPROOF,STER",,,2C,,IE481 19845,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19846,"DRESSING,FOAM,4 X 8IN,POLYURETHANE,HYDRASORB,STER",,,2C,P03R05B01,IE481 19846,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 19968,"SET,BLOOD ADMIN,L 122IN,180 MICRON FIL,15 DROPS/ML,PUMP",,,2C,,IE481 19968,Notes,Ref 2477-0007,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20047,"SET,IV ADMIN EXT,PRES RATED,L 6IN,LO PRES,PRIMING VOL 0.2ML",,,2C,P03R02B03,IE481 20047,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20048,"SET,IV ADMIN EXT,BI-FUSE,L 9.5IN,LO PRES,PRIMING VOL 0.4ML",,,2C,P03R06B01,IE481 20048,Notes,Ref 20019e,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20057,"ADAPTER,IV NEEDLE-FREE,INJ VALVE,LUER TAPER ADAPTER,LTX-FREE",,,2C,,IE481 20057,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20187,"CANISTER,NEG PRESS WOUND SYS,W/O GEL,500ML,W/TUBING,W/CLAMP",,,2C,P02R01B01,IE481 20187,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20189,"DRESSING,NEG PRESS WOUND SYS,LG,26 X 15 X 3.3CM,W/2 DRAPES",,,2C,P02R01B02,IE481 20189,Notes,VAC Long Granufoam Drape,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20286,"BARRIER,SKIN,PROTECTIVE,PASTE,2OZ,STOMAHESIVE,TUBE,LTX-FREE",,,2C,P05R02B08,IE481 20286,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20629,"CUP,URINE,NONSTERILE,BLUE TOP",,,2C,P05R05B07,IE481 20629,Notes,Blue Top Pee Bottle; Specimen Cup,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20635,"SLEEVE,SKIN,SMALL",,,2C,P06R04B04,IE481 20635,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20636,"SLEEVE,SKIN,MEDIUM",,,2C,P06R04B03,IE481 20636,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20637,"SLEEVE,SKIN,LARGE",,,2C,P06R01B02,IE481 20637,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 20943,"GOWN,ISOLATION,DISPOSABLE,FULL COVERAGE",,,2C,P06R07B01,IE481 20943,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22138,"NEEDLE,HYPO,18GA X 1 1/2IN,PIVOTING SHIELDING MECHANISM,STER",,,2C,P03R05B02,IE481 22138,Notes,Short P Bar; Short Pink Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22139,"NEEDLE,HYPO,22GA X 1 1/2IN,SAFETY SHIELD,STER,BLK HUB",,,2C,P03R05B04,IE481 22139,Notes,Short Black or Gray Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22140,"NEEDLE,HYPO,25GA X 5/8IN,REG BEVEL,SAFETY-GLIDE,STER,SQ,TW",,,2C,P03R05B06,IE481 22140,Notes,Short Org Bar; Short Orange Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22141,"NEEDLE,HYPO,23GA X 1IN,REG BEVEL,SAFETY-GLIDE,STER,REG WALL",,,2C,P03R05B05,IE481 22141,Notes,Short Blu Bar; Short Blue Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22143,"NEEDLE,FILTER,18GA X 1 1/2IN,5 MICRON,BLUNT,LTX-FREE,SS,STER",,,2C,P03R04B04,IE481 22143,Notes,Short Lt Purple Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22288,"TAPE,MEDICAL,SOFT CLOTH,2IN X 10YD,MEDIPORE H,HI ADHESION",,,2C,P02R08B01,IE481 22288,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22309,"POUCH,COLOSTOMY,2-PIECE,L 11-11 1/2IN,FLANGE 2 3/4IN,CLR",,,2C,P05R02B04,IE481 22309,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22310,"WAFER,OSTOMY,CENTERPOINT LOCK,2-PIECE,OSTOMY SYS,CUT TO FIT",,,2C,P04R02B08,IE481 22310,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22352,"SYRINGE,W/NEEDLE,1ML,29GA X 1/2IN,INSULIN U 100,STER,CLR BRL",,,2C,P03R04B01,IE481 22352,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22695,"DEVICE,URINARY CATH SECURING,STAY-FIX,DRAINS/TUBES/CATH,STER",,,2C,P05R04B06,IE481 22695,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22755,"DIAPER,ADULT,TAPE TABBED BRIEF,XL 59-64IN,SUPER ABSORB,BEIGE",,,2C,P08R01B01,IE481 22755,Notes,Peach Diaper,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22840,"KIT,CATH,FOLEY,18FR,LTX,PVP SOLN,10CC WATER SYR,UNDERPAD",,,2C,P05R06B04,IE481 22840,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22917,"TABLET,DENTURE,CLEANSER",,,2C,P04R06B07,IE481 22917,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22929,"BRIDLE,PRO,AMT,8F-10F",,,2C,P01R02B03,IE481 22929,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 22930,"BRIDLE,PRO,AMT,16F-18F",,,2C,P01R02B04,IE481 22930,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 23111,"OXYMASK,OXYGEN,MASK",,,2C,P01R06B03,IE481 23111,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 23157,"STRIP,GLUCOSE TESTING,ACCU-CHEK INFORM II",,,2C,P07R01B03,IE481 23157,Notes,Diabete's Blood Glucose Testing Strip,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 23158,"WRAP,EZ",,,2C,,IE481 23158,Notes,McKesson Nasal Cannula Ear Cushion; Salter Labs; Easy Ears; Ref 1016-0 or 32648,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 23413,"CABLE,TIE,11.8IN,BLACK",,,2C,P06R02B03,IE481 23413,Notes,Zip Tie (Black),USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 23695,"SCISSORS,FLOOR GRADE,DRSNG,L 5 1/2IN,STR,RING HANDLE,S/B",,,2C,P02R03B01,IE481 23695,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 23927,"DEVICE,BLOOD COLLECTION,BLOOD TRANSFER DEVICE,W/MALE LUER",,,2C,P03R06B03,IE481 23927,Notes,BD Vacutainer; Pur Type; Purple Type; Ref 364880,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 24113,"HOLDER,BLOOD TUBE,SGL SAMPLE,UNIV,LTX-FREE,PLSTC,DISP",,,2C,P03R06B01,IE481 24113,Notes,Needle Holder,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 24168,"POWDER,STOMA,ADAPT",,,2C,P05R02B06,IE481 24168,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 24574,"SET,CATH SECURING,CENTRAL VENOUS,STATLOCK PLUS,SLIDING POST",,,2C,P03R03B04,IE481 24574,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 24811,"COVER,THERMOMETER PROBE,SURETEMP,ORAL OR RECTAL,PLSTC,DISP",,,2C,P07R03B05,IE481 24811,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 27018,"KIT,BOWEL MANAGEMENT,FLEXI-SEAL SIGNAL,1 SOFT SIL CATH,1 SYR",,,2C,P06R02B04,IE481 27018,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 27022,"DRESSING,HYDROCOLLOID,4 X 5IN,RECT,NONWOVEN SHT,STER",,,2C,P02R01B06,IE481 27022,Notes,AquaCel AG,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 27065,"TAPE,MEDICAL,ELASTIC FOAM,3IN X 5.5YD,MICROFOAM,WHT,LTX-FREE",,,2C,P02R05B01,IE481 27065,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 27104,"PAPER,EKG,FOR ZOLL M SERIES,FAN FOLD,DEFIBRILLATOR,3 CHANNEL",,,2C,P04R01B05,IE481 27104,Notes,Recording Paper,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 27831,"DRESSING,IMPREGNATED,1IN W/4MM HOLE,CHG,SPONGE,FEN DISK,STER",,,2C,P02R06B01,IE481 27831,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 27871,"DRESSING,FOAM,3 X 3IN,SOFT SIL,SELF-ADHERENT,THIN PAD,STER",,,2C,,IE481 27871,Notes,Mepilex Border Flex 3x3; Ref 595200,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 27976,"SET,INFUSION,PCA,90IN,LATEX FREE",,,2C,P03R07B08,IE481 27976,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 28018,"DEVICE,URINARY CATH SECURING,STATLOCK,FITS 18-26FR,SIL CATH",,,2C,P05R04B08,IE481 28018,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 28622,"SET,ENTERAL FEEDING BAG,DEHP-FREE,1000ML,KANGAROO EPUMP",,,2C,P01R01B04,IE481 28622,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 29023,"CONTAINER,SPECIMEN,STACKABLE,120ML,POLYPRO,STER,ORN CAP",,,2C,P04R01B01,IE481 29023,Notes,Orange Top \ Green Top Pee Bottle; Specimen  Cup,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 29362,"DRESSING,ADHESIVE,4X4,W/ANTIMCROBIAL SILVER,OPTIFOAM",,,2C,P02R06B05,IE481 29362,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 29363,"DRESSING,NON-ADHESIVE,4X4,W/ANTIMCROBIAL SILVER,OPTIFOAM",,,2C,P02R06B03,IE481 29363,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 29371,"BANDAGE,GAUZE,3IN X 75IN,STER,1-PLY,STRETCHABLE,ROLL",,,2C,P02R02B05,IE481 29371,Notes,DeRoyal,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 29610,"APPLICATOR,SKIN PREP,2% CHG,70% ISOPROPYL ALCOHOL,10.5ML",,,2C,P02R07B02,IE481 29610,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 29611,"APPLICATOR,SKIN PREP,2% CHG,70% ISOPROPYL ALCOHOL,26ML,STER",,,2C,P02R07B01,IE481 29611,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 29660,"SLEEVE,FULL ARM,SHOWER PROT,REUSABLE",,,2C,P04R05B01,IE481 29660,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 29988,"NEEDLE,HYPO,27GA X 5/8IN,BEVEL UP,SAFETYGLIDE,STER,GEN USE",,,2C,P03R05B08,IE481 29988,Notes,Short GRY Bar; Short Gray Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30016,"DRESSING,FOAM,4 X 4IN,SOFT SIL,SELF-ADHERENT,THIN PAD,STER",,,2C,P02R07B05,IE481 30016,Notes,Mepilex Border Flex 4x4,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30039,"DRESSING,PETROLATUM,GAUZE,NON-ADHERENT,5 X 9IN,STRIP,STER",,,2C,P02R04B05,IE481 30039,Notes,Sil\Ylw; Silver\Yellow,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30042,"POWDER,TALCUM,1.5 OZ",,,2C,P04R03B02,IE481 30042,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30058,"SWAB,POVIDONE IODINE,10% W/V",,,2C,P02R03B08,IE481 30058,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30062,"SOAP,BODY,LIQ,4OZ,FLIP TOP BOTTLE,WASH AND SHAMPOO",,,2C,P04R05B05,IE481 30062,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30085,"DRESSING,HYDROCOLLOID,4 X 4IN,CONTROL GEL FORMULA,SELF ADH",,,2C,P02R04B01,IE481 30085,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30091,"CUFF,CALF,SCD,DISPOSABLE,VENAFLOW",,,2C,P07R05B02,IE481 30091,Notes,Venaflow AirCast in Green Bag,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30172,"TOOTHPASTE,TUBE,.85 OZ",,,2C,P04R06B03,IE481 30172,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30199,"ADHESIVE,DENTURE,CREAM,TUBE,0.35OZ,FIXODENT",,,2C,P04R06B02,IE481 30199,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30205,"SLING,PATIENT LIFT,REPOSITIONING,POLYESTER,DISP",,,2C,P07R01B06,IE481 30205,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 30515,"DRESSING,FILM,IV,W/BORDER,TEGADERM,2.5X2.75INCH",,,2C,P02R04B08,IE481 30515,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 31669,"BARRIER,SKIN,PROTECTIVE/BARRIER,CREAM,4OZ,TUBE",,,2C,P04R05B06,IE481 31669,Notes,Org / Wht,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 31670,"CLEANSER,CONTINENCE CARE,SPRAY FOAM,NO-RINSE,8OZ,BOTTLE",,,2C,P04R04B05,IE481 31670,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 31723,"POUCH,COLOSTOMY,2-PIECE,L 12IN,STOMA SZ 2 3/4IN,DRAINABLE",,,2C,P05R02B02,IE481 31723,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 31896,"SET,CATH SECURING,STATLOCK IV SELECT,W/EXT TUBING,ADH,STER",,,2C,P03R03B05,IE481 31896,Notes,IV Select PI; Ref IV0563P,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32038,"LINER,SUCTION,W/FILTER,W/LID 1500CC",,,2C,P01R07B04,IE481 32038,Notes,Ducks,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32171,"SWAB,SUCTION,ALCOHOL FREE,ORAL CARE",,,2C,P04R07B03,IE481 32171,Notes,Blu\Wht Pkg; Blue\White Pkg; Ref 6513,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32186,"DRESSING,FOAM,SILICONE,4X8INCH,MEPILEX",,,2C,P02R06B04,IE481 32186,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32450,"UNDERGARMENT,REUSABLE,PANTS,SEAMLESS,XL,45-70IN,KNIT",,,2C,P05R05B01,IE481 32450,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32527,"GLOVE,EXAM,NITRILE,SM,LTX-FREE,POWDER-FREE,TEXTURED,NON-STER",,,2C,,IE481 32527,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32528,"GLOVE,EXAM,NITRILE,MED,LTX-FREE,POWDER-FREE,TEXTURED,BILAT",,,2C,,IE481 32528,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32529,"GLOVE,EXAM,NITRILE,LG,LTX-FREE,POWDER-FREE,TEXTURED,NON-STER",,,2C,P04R09B01,IE481 32529,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32530,"GLOVE,EXAM,NITRILE,XL,SYNTHETIC POWDER,TEXTURED,NON-STER",,,2C,P04R09B02,IE481 32530,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 32983,"TOOTHBRUSH,ORAL CARE",,,2C,P04R07B02,IE481 32983,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 33593,"CANNULA,ORAL/NASAL,PCA,NON-INTUBATED",,,2C,P05R04B04,IE481 33593,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 33761,"ELECTRODE,MONITOR,ADULT,FOAM",,,2C,P07R02B03,IE481 33761,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 33823,"DIAPER,ADULT,PULL ON BRIEF,MED 34-48IN,MAX PROTECTION,DISP",,,2C,P08R05B01,IE481 33823,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 33830,"POUCH,DRAINABLE,1.75X2.25",,,2C,P05R02B07,IE481 33830,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 33904,"WRISTBAND,ID,1 X 10 1/2IN,POLYESTER,DBL FLAP CLOSURE,WHT",,,2C,P04R01B07,IE481 33904,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 34056,"PUMP,ENTERAL FEEDING,KANGAROO EPUMP,NON-STER",,,2C,P01R03B06,IE481 34056,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 34708,"DIAPER,ADULT,PULL ON BRIEF,2XL 62-80IN,MAX PROTECTION,DISP",,,2C,P08R04B02,IE481 34708,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 34972,"ADHESIVE,RELEASER,STING FREE",,,2C,P04R01B03,IE481 34972,Notes,Esenta; Ref 423290,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE481 35041,"WIPE,SKIN PREP,2% CHG,TOWELETTE,7.5 X 7.5IN,NON-STER",,,2C,P06R03B02,IE481 35041,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
